,timestamp,Humidity,Temperature,Motion,AmbianceLevel,AmbianceType
3814,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3815,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3816,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3817,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3818,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3819,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3820,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3821,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3822,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3823,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3824,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3825,Thu Feb 25 22:22:52 2021,61.0,21.0,0,79,1
3826,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3827,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3828,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3829,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3830,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3831,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3832,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3833,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3834,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3835,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3836,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3837,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3838,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3839,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3840,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3841,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3842,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3843,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3844,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3845,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3846,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3847,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3848,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3849,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3850,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3851,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3852,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3853,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3854,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3855,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3856,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3857,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3858,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3859,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3860,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3861,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3862,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3863,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3864,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3865,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3866,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3867,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3868,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3869,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3870,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3871,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3872,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3873,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3874,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3875,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3876,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3877,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3878,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3879,Thu Feb 25 22:22:53 2021,61.0,21.0,0,79,1
3880,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3881,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3882,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3883,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3884,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3885,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3886,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3887,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3888,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3889,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3890,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3891,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3892,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3893,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3894,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3895,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3896,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3897,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3898,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3899,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3900,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3901,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3902,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3903,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3904,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3905,Thu Feb 25 22:22:54 2021,61.0,21.0,0,79,1
3906,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3907,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3908,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3909,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3910,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3911,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3912,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3913,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3914,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3915,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3916,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3917,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3918,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3919,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3920,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3921,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3922,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3923,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3924,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3925,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3926,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3927,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3928,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3929,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3930,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3931,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3932,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3933,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3934,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3935,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3936,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3937,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3938,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3939,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3940,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3941,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3942,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3943,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3944,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3945,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3946,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3947,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3948,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3949,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3950,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3951,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3952,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3953,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3954,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3955,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3956,Thu Feb 25 22:22:54 2021,61.0,21.0,1,79,1
3957,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3958,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3959,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3960,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3961,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3962,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3963,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3964,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3965,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3966,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3967,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3968,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3969,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3970,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3971,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3972,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3973,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3974,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3975,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3976,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3977,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3978,Thu Feb 25 22:22:55 2021,61.0,21.0,1,79,1
3979,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3980,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3981,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3982,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3983,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3984,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3985,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3986,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3987,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3988,Thu Feb 25 22:22:55 2021,61.0,21.0,0,79,1
3989,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3990,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3991,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3992,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3993,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3994,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3995,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3996,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3997,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3998,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
3999,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4000,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4001,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4002,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4003,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4004,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4005,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4006,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4007,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4008,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4009,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4010,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4011,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4012,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4013,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4014,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4015,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4016,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4017,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4018,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4019,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4020,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4021,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4022,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4023,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4024,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4025,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4026,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4027,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4028,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4029,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4030,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4031,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4032,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4033,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4034,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4035,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4036,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4037,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4038,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4039,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4040,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4041,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4042,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4043,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4044,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4045,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4046,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4047,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4048,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4049,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4050,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4051,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4052,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4053,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4054,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4055,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4056,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4057,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4058,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4059,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4060,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4061,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4062,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4063,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4064,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4065,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4066,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4067,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4068,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4069,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4070,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4071,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4072,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4073,Thu Feb 25 22:22:56 2021,61.0,21.0,0,79,1
4074,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4075,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4076,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4077,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4078,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4079,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4080,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4081,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4082,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4083,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4084,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4085,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4086,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4087,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4088,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4089,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4090,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4091,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4092,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4093,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4094,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4095,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4096,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4097,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4098,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4099,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4100,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4101,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4102,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4103,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4104,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4105,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4106,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4107,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4108,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4109,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4110,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4111,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4112,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4113,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4114,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4115,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4116,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4117,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4118,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4119,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4120,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4121,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4122,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4123,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4124,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4125,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4126,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4127,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4128,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4129,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4130,Thu Feb 25 22:22:57 2021,61.0,21.0,0,79,1
4131,Thu Feb 25 22:22:58 2021,61.0,21.0,0,79,1
4132,Thu Feb 25 22:22:58 2021,61.0,21.0,0,79,1
4133,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4134,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4135,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4136,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4137,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4138,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4139,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4140,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4141,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4142,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4143,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4144,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4145,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4146,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4147,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4148,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4149,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4150,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4151,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4152,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4153,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4154,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4155,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4156,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4157,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4158,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4159,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4160,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4161,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4162,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4163,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4164,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4165,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4166,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4167,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4168,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4169,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4170,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4171,Thu Feb 25 22:22:58 2021,61.0,21.0,1,79,1
4172,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4173,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4174,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4175,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4176,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4177,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4178,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4179,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4180,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4181,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4182,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4183,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4184,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4185,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4186,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4187,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4188,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4189,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4190,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4191,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4192,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4193,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4194,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4195,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4196,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4197,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4198,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4199,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4200,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4201,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4202,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4203,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4204,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4205,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4206,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4207,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4208,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4209,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4210,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
4211,Thu Feb 25 22:22:59 2021,61.0,21.0,1,79,1
